id,title,context,question,is_impossible,answer,answer_start
5ad5fd485b96ef001a10afc1,جامع اسکول,جامع اسکولوں کو آئرلینڈ میں 1966 میں پیٹرک ہلیری ، وزیر تعلیم کے ایک اقدام کے ذریعہ متعارف کرایا گیا تھا ، تاکہ ویکیشنل اسکول سسٹم کے مقابلے میں تعلیم کی ایک وسیع رینج فراہم کی جاسکے ، جو اس وقت اسکولوں کا واحد نظام تھا جو مکمل طور پر ریاست کے زیر کنٹرول تھا۔ اس وقت تک ، آئرلینڈ میں تعلیم میں بڑے پیمانے پر مذہبی قائل ہونے کا غلبہ تھا ، خاص طور پر رضاکارانہ سیکنڈری اسکول سسٹم اس کا ایک خاص احساس تھا۔ جامع اسکول سسٹم اب بھی نسبتا small چھوٹا ہے اور کسی حد تک کمیونٹی اسکول کے تصور کی طرف سے تبدیل کردیا گیا ہے۔ جامع اسکول کے لئے آئرش لفظ 'scoil chuimsitheach' ہے۔,جامع اسکولوں سے پہلے آئرلینڈ میں واحد ریاستی زیر انتظام تعلیمی نظام کیا نہیں تھا؟,True,,-1
5ad5fdd55b96ef001a10afca,جامع اسکول,آئرلینڈ میں جامع اسکول سرکاری اسکولوں کا ایک ابتدائی ماڈل تھا ، جو 1960 کی دہائی کے آخر میں متعارف کرایا گیا تھا اور بڑے پیمانے پر 1970 کی دہائی کے سیکولر کمیونٹی ماڈل نے اس کی جگہ لے لی تھی۔ جامع ماڈل میں عام طور پر پرانے اسکول شامل تھے جو رومن کیتھولک یا پروٹسٹنٹ ملکیت کے تحت تھے ، اور مختلف فرقے اب بھی اسکول کو سرپرست یا ٹرسٹی کے طور پر منظم کرتے ہیں۔ ریاست اسکول کی جائیداد کی مالک ہے ، جو ہمیشہ کے لئے ٹرسٹیوں کے پاس ہے۔ اس ماڈل کو اس وقت کے بڑے پیمانے پر قدامت پسند معاشرے کے لئے سرکاری اسکولوں کو زیادہ قابل قبول بنانے کے لئے اپنایا گیا تھا۔,آئرش جامع اسکولوں پر واقع زمین کون کرایہ پر لیتا ہے؟,True,,-1
5ad5fe4d5b96ef001a10afd4,جامع اسکول,1970 کی دہائی میں کمیونٹی اسکول ماڈل کے تعارف نے متنازعہ طور پر اسکولوں کی فرقہ وارانہ بنیاد کو ہٹا دیا ، لیکن مذہبی مفادات کو بورڈ آف مینجمنٹ میں نمائندگی کرنے کی دعوت دی گئی۔ کمیونٹی اسکولوں کو دو ماڈلز میں تقسیم کیا گیا ہے ، کمیونٹی اسکول جو وزیر تعلیم کے پاس ہے اور کمیونٹی کالج جو مقامی ایجوکیشن اینڈ ٹریننگ بورڈ کے پاس ہے۔ کمیونٹی کالج ایک نئے کمیونٹی اسکول ماڈل کی چھتری کے تحت ناقابل عمل مقامی اسکولوں کے انضمام ہوتے ہیں ، لیکن کمیونٹی اسکول مکمل طور پر نئی بنیادیں ہوتے ہیں۔,کمیونٹی اسکول سسٹم نے غیر جامع اسکول ماڈل سے کیا ہٹا دیا؟,True,,-1
5acff5ca77cf76001a686632,جمہوریہ کانگو,اس خطے میں بنٹو بولنے والے قبائل کا غلبہ تھا ، جنہوں نے دریائے کانگو کے حوض میں تجارتی روابط بنائے تھے۔ کانگو-برازویل پہلے استوائی افریقہ کی فرانسیسی کالونی کا حصہ تھا۔ 1960 میں آزادی کے بعد ، فرانسیسی کانگو کی سابقہ کالونی جمہوریہ کانگو بن گئی۔ عوامی جمہوریہ کانگو 1970 سے 1991 تک ایک مارکسی - لیننسٹ ایک پارٹی ریاست تھی۔ 1992 سے کثیر پارٹی انتخابات منعقد کیے گئے ہیں ، حالانکہ 1997 میں جمہوریہ کانگو کی خانہ جنگی میں جمہوری طور پر منتخب حکومت کو برطرف کردیا گیا تھا اور صدر ڈینس ساسو نگوئسو نے پچھلے 36 سالوں میں سے 26 کے لئے حکمرانی کی ہے۔,استوائی افریقہ میں کس زبان کا غلبہ تھا؟,True,,-1
56dcdca466d3e219004dab40,جمہوریہ کانگو,پرتگالی ایکسپلورر ڈیوگو کاؤ 1484 میں کانگو کے منہ تک پہنچا۔ اندرونی بانٹو سلطنتوں اور یورپی تاجروں کے مابین تجارتی تعلقات تیزی سے بڑھ گئے جنہوں نے مختلف اجناس ، تیار شدہ سامان اور اندرونی علاقوں سے پکڑے گئے لوگوں کی تجارت کی۔ صدیوں کے بعد ٹرانس اٹلانٹک تجارت کے لئے ایک اہم مرکز کے طور پر ، کانگو دریا کے ڈیلٹا کی براہ راست یورپی نوآبادیات 19 ویں صدی کے آخر میں شروع ہوئی ، جس کے بعد اس خطے میں بانٹو معاشروں کی طاقت کو ختم کردیا گیا۔,دریائے کانگو ڈیلٹا کی باضابطہ نوآبادیات کب شروع ہوئیں؟,False,19 ویں صدی کے آخر,340
56dcddb066d3e219004dab49,جمہوریہ کانگو,دریائے کانگو کے شمال کا علاقہ 1880 میں پیئر ڈی برازا کے بٹیکی کے ماکوکو کے ساتھ معاہدے کے نتیجے میں فرانسیسی خودمختاری کے تحت آیا۔ یہ کانگو کالونی پہلے فرانسیسی کانگو کے نام سے جانا جاتا تھا ، پھر 1903 میں مڈل کانگو کے نام سے جانا جاتا تھا۔ 1908 میں ، فرانس نے فرانسیسی استوائی افریقہ (اے ای ایف) کا اہتمام کیا ، جس میں وسطی کانگو ، گیبون ، چاڈ ، اور اوبنگوی چیری (جدید وسطی افریقی جمہوریہ) شامل ہیں۔ فرانسیسیوں نے برازاویل کو وفاقی دارالحکومت کے طور پر نامزد کیا۔ کانگو میں نوآبادیاتی حکمرانی کے پہلے 50 سالوں کے دوران معاشی ترقی قدرتی وسائل کے نکالنے پر مرکوز تھی۔ طریقوں اکثر وحشی تھے۔ پہلی جنگ عظیم کے بعد کانگو - اوقیانوس ریلوے کی تعمیر میں کم از کم 14،000 افراد کی موت کا اندازہ لگایا گیا ہے۔,فرانسیسی کانگو کا نام 1903 میں کس نام سے تبدیل کیا گیا تھا؟,False,مڈل کانگو,206
5acffd8177cf76001a686700,جمہوریہ کانگو,دوسری جنگ عظیم کے دوران فرانس پر نازی قبضے کے دوران ، برازویل نے 1940 اور 1943 کے درمیان فری فرانس کے علامتی دارالحکومت کے طور پر کام کیا۔ 1944 کی برازویل کانفرنس نے فرانسیسی نوآبادیاتی پالیسی میں اہم اصلاحات کی مدت کا اعلان کیا۔ کانگو نے اے ای ایف اور وفاقی دارالحکومت برازویل میں اپنے مرکزی جغرافیائی مقام کے نتیجے میں نوآبادیاتی انتظامی اور بنیادی ڈھانچے کے اخراجات کی جنگ کے بعد کی توسیع سے فائدہ اٹھایا۔ اسے 1946 کے آئین کی منظوری کے بعد ایک مقامی قانون ساز بھی ملا جس نے چوتھی جمہوریہ قائم کیا۔,1946 سے پہلے برازاویل کو کس طرح کی قانون ساز اسمبلی ملی تھی؟,True,,-1
5acffe3177cf76001a686720,جمہوریہ کانگو,فرانسیسی آئین کی نظر ثانی کے بعد جس نے 1958 میں پانچویں جمہوریہ کا قیام عمل میں لایا ، اے ای ایف کو اس کے اجزاء میں تحلیل کردیا گیا ، جن میں سے ہر ایک فرانسیسی کمیونٹی کے اندر ایک خود مختار کالونی بن گیا۔ ان اصلاحات کے دوران ، مڈل کانگو 1958 میں جمہوریہ کانگو کے نام سے جانا جاتا تھا اور اس نے اپنا پہلا آئین 1959 میں شائع کیا۔ اوپنگالٹ موبوچی کے حامی اور یولو بالالیس کے حامیوں کے مابین تضاد کے نتیجے میں فروری 1959 میں برازاویل میں فسادات کا ایک سلسلہ ہوا ، جسے فرانسیسی فوج نے دبا دیا۔,دوسری جمہوریہ کب قائم کی گئی تھی؟,True,,-1
5ad0030877cf76001a686756,جمہوریہ کانگو,1963 کے آئین کے تحت ، ماسامبا-ڈیبٹ کو پانچ سال کی مدت کے لئے صدر منتخب کیا گیا تھا۔ ماسامبا-ڈیبٹ کی مدت کے دوران حکومت نے ملک کے آئینی نظریے کے طور پر سائنسی سوشلزم کو اپنایا۔ 1965 میں ، کانگو نے سوویت یونین ، عوامی جمہوریہ چین ، شمالی کوریا اور شمالی ویتنام کے ساتھ تعلقات قائم کیے۔ ماسامبا-ڈیبٹ کی حکومت نے اپنی پارٹی کی ملیشیا یونٹوں کو تربیت دینے کے لئے ملک میں کئی سو کیوبا فوج کے فوجیوں کو بھی مدعو کیا اور ان فوجیوں نے مستقبل کے صدر ماریین نگوابی کی قیادت میں پیرا ٹروپروں کی قیادت میں 1966 میں ایک بغاوت سے بچنے میں ان کی حکومت کی مدد کی۔ اس کے باوجود ، ماسامبا-ڈیبٹ ملک کے اندر مختلف ادارہ جاتی ، قبائلی اور نظریاتی دھڑوں کو صلح کرنے سے قاصر تھا اور اس کی حکومت ستمبر 1968 میں بغیر خون کے بغاوت کے ساتھ اچانک ختم ہوگئی۔,ماسامبا-ڈیبٹ کے عہدے پر فائز ہونے سے پہلے ملک کا نظریہ کیا تھا؟,True,,-1
5ad013da77cf76001a6868f2,جمہوریہ کانگو,2008 میں ، اہم میڈیا حکومت کی ملکیت میں تھے ، لیکن میڈیا کی بہت سی نجی شکلیں بنائی جارہی تھیں۔ ایک سرکاری ملکیت والا ٹیلی ویژن اسٹیشن اور تقریبا 10 چھوٹے نجی ٹیلی ویژن چینلز ہیں۔,کتنے نجی ملکیت والے ریڈیو اسٹیشن چل رہے تھے؟,True,,-1
5ad014c177cf76001a686918,جمہوریہ کانگو,بہت سے پگمی پیدائش سے ہی بانٹوس سے تعلق رکھتے ہیں جس تعلقات کو بہت سے لوگ غلامی کے طور پر کہتے ہیں۔ کانگولیس ہیومن رائٹس آبزرویٹری کا کہنا ہے کہ پگمیوں کے ساتھ پالتو جانوروں کی طرح جائیداد کے طور پر سلوک کیا جاتا ہے۔ 30 دسمبر ، 2010 کو ، کانگو کی پارلیمنٹ نے مقامی لوگوں کے حقوق کو فروغ دینے اور ان کے تحفظ کے لئے ایک قانون اپنایا۔ یہ قانون افریقہ میں اپنی نوعیت کا پہلا ہے ، اور اس کی منظوری براعظم پر مقامی لوگوں کے لئے ایک تاریخی ترقی ہے۔,افریقہ میں اس قسم کا آخری کیا ہے؟,True,,-1
56dcfd2266d3e219004dab8b,جمہوریہ کانگو,دارالحکومت ، برازاویل ، ملک کے جنوب میں دریائے کانگو پر واقع ہے ، جو جمہوری جمہوریہ کانگو کے دارالحکومت کینشاسا کے بالکل سامنے ہے۔,کانگو کا دارالحکومت کیا ہے؟,False,برازاویل,13
5ad0163b77cf76001a686963,جمہوریہ کانگو,دارالحکومت ، برازاویل ، ملک کے جنوب میں دریائے کانگو پر واقع ہے ، جو جمہوری جمہوریہ کانگو کے دارالحکومت کینشاسا کے بالکل سامنے ہے۔,کانگو کے شمال میں کیا واقع ہے؟,True,,-1
5ad0170277cf76001a68697a,جمہوریہ کانگو,ملک کا جنوب مغرب ایک ساحلی میدان ہے جس کے لئے بنیادی نکاسی آب Kouilou-Niari دریا ہے؛ ملک کے اندرونی جنوب اور شمال میں دو بیسن کے درمیان ایک مرکزی سطح مرتفع پر مشتمل ہے. جنگلات بڑھتی ہوئی تجارتی دباؤ کے تحت ہیں.,کانگو کے جنگلات کو کس چیز کا سامنا نہیں کرنا پڑتا؟,True,,-1
5ad021dd77cf76001a686b23,جمہوریہ کانگو,بین الاقوامی تنظیموں ، خاص طور پر عالمی بینک اور بین الاقوامی مالیاتی فنڈ کی حمایت سے معاشی اصلاحات کی کوششیں جاری رہیں۔ جون 1997 میں جب خانہ جنگی شروع ہوئی تو اصلاحات کا پروگرام رک گیا۔ جب اکتوبر 1997 میں جنگ کے اختتام پر ساسو نگوئسو اقتدار میں واپس آئے تو انہوں نے عوامی طور پر معاشی اصلاحات اور نجکاری اور بین الاقوامی مالیاتی اداروں کے ساتھ تعاون کی تجدید میں دلچسپی کا اظہار کیا۔ تاہم ، دسمبر 1998 میں تیل کی قیمتوں میں کمی اور مسلح تنازعہ کی بحالی سے معاشی ترقی کو شدید نقصان پہنچا ، جس سے جمہوریہ کا بجٹ خسارہ بڑھ گیا۔,تیل کی قیمتوں میں کمی سے کیا مدد ملی؟,True,,-1
5ad0255e77cf76001a686b99,جمہوریہ کانگو,موجودہ انتظامیہ ایک غیر آرام دہ اندرونی امن کی صدارت کرتی ہے اور 2003 کے بعد سے تیل کی ریکارڈ اعلی قیمتوں کے باوجود ، بحالی کی حوصلہ افزائی اور غربت کو کم کرنے کے مشکل معاشی مسائل کا سامنا کرتی ہے۔ قدرتی گیس اور ہیرے بھی حالیہ اہم کانگو کی برآمدات ہیں ، حالانکہ کانگو کو 2004 میں کیمبرلی عمل سے خارج کردیا گیا تھا اس الزام کے درمیان کہ اس کے زیادہ تر ہیرے کی برآمدات دراصل پڑوسی جمہوری جمہوریہ کانگو سے باہر اسمگل کی جارہی تھیں۔ اسے 2007 میں گروپ میں دوبارہ داخل کیا گیا تھا۔,تیل کی قیمتیں کب ریکارڈ نچلی سطح پر تھیں؟,True,,-1
5ad0282277cf76001a686c04,جمہوریہ کانگو,جمہوریہ کانگو کی کم آبادی ملک کے جنوب مغربی حصے میں مرکوز ہے ، جس سے شمال میں اشنکٹبندیی جنگل کے وسیع علاقوں کو عملی طور پر غیر آباد چھوڑ دیا گیا ہے۔ اس طرح ، کانگو افریقہ کے سب سے زیادہ شہری ممالک میں سے ایک ہے ، جس میں اس کی کل آبادی کا 70٪ کچھ شہری علاقوں میں رہتا ہے ، یعنی برازویل ، پوائنٹ نوئر یا چھوٹے شہروں یا دیہاتوں میں سے ایک جس میں 534 کلومیٹر (332 میل)  ریلوے ہے جو دونوں شہروں کو جوڑتا ہے۔ دیہی علاقوں میں ، حالیہ برسوں میں صنعتی اور تجارتی سرگرمیوں میں تیزی سے کمی آئی ہے ، جس سے دیہی معیشتیں حکومت کی حمایت اور بقا پر منحصر ہیں۔,سب سے بڑے شہروں کو جوڑنے والی سڑک کتنی لمبی ہے؟,True,,-1
5ad0282277cf76001a686c05,جمہوریہ کانگو,جمہوریہ کانگو کی کم آبادی ملک کے جنوب مغربی حصے میں مرکوز ہے ، جس سے شمال میں اشنکٹبندیی جنگل کے وسیع علاقوں کو عملی طور پر غیر آباد چھوڑ دیا گیا ہے۔ اس طرح ، کانگو افریقہ کے سب سے زیادہ شہری ممالک میں سے ایک ہے ، جس میں اس کی کل آبادی کا 70٪ کچھ شہری علاقوں میں رہتا ہے ، یعنی برازویل ، پوائنٹ نوئر یا 534 کلومیٹر (332 میل) ریلوے کے ساتھ چھوٹے شہروں یا دیہات میں سے ایک جو دونوں شہروں کو جوڑتا ہے۔ دیہی علاقوں میں ، حالیہ برسوں میں صنعتی اور تجارتی سرگرمیوں میں تیزی سے کمی آئی ہے ، جس سے دیہی معیشتیں حکومت کی حمایت اور بقا پر منحصر ہیں۔,تجارتی سرگرمی میں تیزی سے اضافہ کہاں ہوا ہے؟,True,,-1
5ad02c2177cf76001a686cad,جمہوریہ کانگو,2004 میں صحت کے لئے سرکاری اخراجات جی ڈی پی کے 8.9٪ تھے ، جبکہ نجی اخراجات 1.3٪ تھے۔ 2012 تک ، ایچ آئی وی / ایڈز کا پھیلاؤ 15 سے 49 سال کی عمر کے افراد میں 2.8٪ تھا۔ صحت کے اخراجات 2004 میں فی کس 30 امریکی ڈالر تھے۔ آبادی کا ایک بڑا حصہ غذائیت سے محروم ہے ، جس میں کم غذائیت کانگو-برازویل میں ایک مسئلہ ہے۔ 2000 کی دہائی کے اوائل میں ہر 100،000 افراد میں 20 ڈاکٹر تھے۔,آبادی کے صرف ایک چھوٹے سے حصے کے ساتھ کیا ہو رہا ہے؟,True,,-1
5acfa23977cf76001a68563a,وزیراعلیٰ,وزیر اعظم یا وزیر اعظم کی اصطلاح کا پہلا اصل استعمال کارڈینل ریشلیو نے کیا تھا جب 1625 میں اسے فرانس کے وزیر اعظم کی حیثیت سے شاہی کونسل کی سربراہی کے لئے نامزد کیا گیا تھا۔ لوئس XIV اور اس کی اولاد نے عام طور پر اپنے چیف وزراء کو یہ لقب دینے سے بچنے کی کوشش کی۔,جو سولہویں صدی میں شاہی کونسل کے سربراہ نامزد کیا گیا تھا,True,,-1
5acfa23977cf76001a68563b,وزیراعلیٰ,وزیر اعظم یا وزیر اعظم کی اصطلاح کا پہلا اصل استعمال کارڈینل ریشلیو نے کیا تھا جب 1625 میں اسے فرانس کے وزیر اعظم کی حیثیت سے شاہی کونسل کی سربراہی کے لئے نامزد کیا گیا تھا۔ لوئی XIV اور اس کی اولاد نے عام طور پر اپنے چیف وزراء کو یہ لقب دینے سے بچنے کی کوشش کی۔,کس نے اپنے وزرائے اعلیٰ کو وزیر اعظم کا لقب دینے سے گریز کیا؟,True,,-1
5acfa4e977cf76001a6856dc,وزیراعلیٰ,جب بادشاہ کسی وزیر اعظم سے تھک جاتا تھا تو اسے برطرف کیا جاسکتا تھا ، یا اس سے بھی بدتر: کرومویل کو پھانسی دی جاتی تھی اور کلارینڈن کو جلاوطنی میں لے جایا جاتا تھا جب وہ احسان کھو دیتے تھے۔ بادشاہ کبھی کبھی ایک وزیر کو بہت طاقتور ہونے سے روکنے کے لئے دو یا زیادہ وزراء کے مابین طاقت کو یکساں طور پر تقسیم کرتے تھے۔ مثال کے طور پر ، این کے دور حکومت میں ، ٹوری وزراء ہارلی اور سینٹ جان نے طاقت کا اشتراک کیا۔,بادشاہ نے کس کو پھانسی دینے سے انکار کر دیا؟,True,,-1
56dd260266d3e219004dac13,وزیراعلیٰ,17 ویں صدی کے وسط میں ، انگریزی خانہ جنگی (1642-1651) کے بعد ، پارلیمنٹ نے بادشاہ کے مقابلے میں اپنی پوزیشن کو مضبوط کیا پھر 1688 کے شاندار انقلاب اور 1689 میں بل آف رائٹس کی منظوری کے ذریعے زیادہ طاقت حاصل کی۔ بادشاہ اب اس کی اجازت کے بغیر کوئی قانون قائم نہیں کرسکتا تھا یا کوئی ٹیکس عائد نہیں کرسکتا تھا اور اس طرح ہاؤس آف کامنز حکومت کا ایک حصہ بن گیا۔ یہ اس مقام پر ہے کہ وزیر اعظم کا ایک جدید انداز ابھرنا شروع ہوتا ہے۔,1689 کے کس قانون نے پارلیمنٹ کی بڑھتی ہوئی طاقت میں حصہ لیا؟,False,بل آف رائٹس,160
5acfc1c677cf76001a685d1a,وزیراعلیٰ,عوامی جمہوریہ چین کے آئین نے چین میں نیشنل پیپلز کانگریس سے صرف ایک مقام نیچے ایک وزیر اعظم کا تعین کیا۔ وزیر اعظم چینی میں (آسان چینی: 总理؛ پینین: Z ⁇ ngl ⁇ ) کے طور پر پڑھا جاتا ہے۔,عوامی جمہوریہ چین میں وزیر اعظم سے براہ راست نیچے کون ہے؟,True,,-1
5acfc75377cf76001a685f06,وزیراعلیٰ,پرانے آئین اکثر کابینہ کو یہ اختیار دیتے ہیں۔ مثال کے طور پر ، برطانیہ میں ، یہ روایت ہے کہ یہ وزیراعظم ہے جو پارلیمنٹ کو تحلیل کرنے کی درخواست کرتا ہے۔ اس سے پہلے ، یہ پوری حکومت تھی جس نے درخواست کی تھی۔ اسی طرح ، اگرچہ جدید 1937 آئرش آئین تاؤسیچ کو درخواست کرنے کا حق دیتا ہے ، لیکن اس سے پہلے 1922 کے آئرش فری اسٹیٹ آئین نے ایگزیکٹو کونسل (آئرش کابینہ کا اس وقت کا نام) کو اختیار دیا۔,1918 میں پارلیمنٹ کو تحلیل کرنے کی درخواست کرنے کا اختیار کس نے کھو دیا؟,True,,-1
56dda5109a695914005b957d,انسٹی ٹیوٹ آف ٹکنالوجی,انگریزی اصطلاح پولی ٹیکنیک انیسویں صدی کے اوائل میں شائع ہوئی ، فرانسیسی ایکول پولی ٹیکنیک سے ، ایک انجینئرنگ اسکول جو 1794 میں پیرس میں قائم کیا گیا تھا۔ فرانسیسی اصطلاح یونانی بہت (پولو یا پولی) سے آتی ہے جس کا مطلب بہت سے اور تکنیکی (ٹیکنیکوس) ہے جس کا مطلب فنون ہے۔,1794 میں قائم کیا اسکول سب سے پہلے اس کے نام میں پولی ٹیکنیک لفظ کی ایک شکل کا استعمال کیا؟,False,ایکول پولی ٹیکنیک,73
56ddd49566d3e219004dad09,انسٹی ٹیوٹ آف ٹکنالوجی,جنوبی امریکہ میں سب سے قدیم آبزرویٹریوں میں سے ایک کیوٹو فلکیاتی آبزرویٹری ہے۔ اس کی بنیاد 1873 میں رکھی گئی تھی اور یہ ایکواڈور کے کیوٹو میں خط استوا سے 12 منٹ جنوب میں واقع ہے۔ کیوٹو فلکیاتی آبزرویٹری ایکواڈور کی قومی آبزرویٹری ہے اور یہ کیوٹو کے تاریخی مرکز میں واقع ہے اور اس کا انتظام نیشنل پولی ٹیکنک اسکول کے ذریعہ کیا جاتا ہے۔,کیٹو فلکیاتی آبزرویٹری کی بنیاد کب رکھی گئی تھی؟,False,1873,91
56ddf6914396321400ee250e,انسٹی ٹیوٹ آف ٹکنالوجی,جرمنی میں نو سب سے بڑی اور سب سے مشہور ٹیکنیکل یونیورسٹیوں نے TU9 جرمن انسٹی ٹیوٹ آف ٹکنالوجی کو مفادات کی کمیونٹی کے طور پر تشکیل دیا ہے۔ ٹیکنیکل یونیورسٹیوں میں عام طور پر قدرتی علوم اور اکثر معاشیات کے فیکلٹیز یا محکمے ہوتے ہیں لیکن ثقافتی اور معاشرتی علوم اور فنون کے یونٹ بھی ہوسکتے ہیں۔ RWTH Aachen ، TU ڈریسڈن اور TU میونخ میں یونیورسٹی اسپتالوں سے وابستہ طب کی ایک فیکلٹی بھی ہے (کلینکیم Aachen ، یونیورسٹی ہسپتال ڈریسڈن ، Rechts der Isar ہسپتال) ۔,کتنے Technische Universitäten TU9 جرمن انسٹی ٹیوٹ آف ٹکنالوجی پر مشتمل ہیں؟,False,نو,10
56ddf73e4396321400ee2521,انسٹی ٹیوٹ آف ٹکنالوجی,"جرمنی میں تقریبا 290,000،XNUMX طلباء کے ساتھ 17 یونیورسٹی آف ٹکنالوجی ہیں۔ بریمین ، میکلنبرگ-ورپومرن ، سیکسنی-انہالٹ اور شلیسویگ ہولسٹین کی چار ریاستیں ٹیکنیش یونیورسٹی نہیں چلارہی ہیں۔ سیکسنی اور لوئر سیکسنی میں ٹی یو کی سب سے زیادہ تعداد ہے ، جبکہ سیکسنی میں چار میں سے تین یونیورسٹیاں یونیورسٹی آف ٹکنالوجی ہیں۔",جرمنی میں کتنے انسٹی ٹیوٹ آف ٹیکنالوجی ہیں؟,False,17,45
56ddf8adcffd8e1900b4b542,انسٹی ٹیوٹ آف ٹکنالوجی,یونان میں ، یونان میں عوامی اعلی تعلیم کا حصہ 2 پولی ٹیکنکس ہیں اور وہ 5 سالہ ڈپلوم یونی (300E.C.T.S - I.S.C.E.D. 5A) ، ایتھنز کی نیشنل ٹیکنیکل یونیورسٹی اور کریٹ کی ٹیکنیکل یونیورسٹی فراہم کرتے ہیں۔ اس کے علاوہ ، یونانی ہائر ٹیکنالوجیکل ایجوکیشنل انسٹی ٹیوٹ (Ανώτατα Τεχνολογικά Εκπαιδευτικά Ιδρύματα - Α.T.E.I.) ہیں۔ N.1404/1983 ہائی ایجوکیشن ریفارم ایکٹ (Ν.1404/1983 - 2916/2001 - Ν. 3549/2007 - N. 3685/2008 - N. 4009/2011) کے بعد ، ٹیکنالوجیکل ایجوکیشنل انسٹی ٹیوٹ یونان میں عوامی اعلی تعلیم کا حصہ یونیورسٹیوں کے ساتھ متوازی اور مساوی ہے۔ وہ 4 سالہ بیچلر ڈگری (Diplom FH) (240E.C.T.S.I. - I.C.E.D.A. 5) فراہم کرتے ہیں۔,اس ایکٹ کا نام کیا ہے جس نے یونانی پبلک انسٹی ٹیوٹ آف ٹکنالوجی کو نامزد کرنے کا طریقہ تبدیل کیا؟,False,ہائی ایجوکیشن ریفارم ایکٹ,331
56de0a94cffd8e1900b4b56c,انسٹی ٹیوٹ آف ٹکنالوجی,ملائیشیا میں پولی ٹیکنکس تقریبا 44 44 سالوں سے چل رہا ہے۔ ادارے بیچلر کی ڈگری اور بیچلر آف سائنس (بی ایس سی) (ستمبر 2013 کے انٹیک اور 2014 کے انٹیک کے لئے پریمیئر پولی ٹیکنکس میں پیش کش) ، ایڈوانسڈ ڈپلومہ ، ڈپلومہ اور اسپیشل اسکلز سرٹیفکیٹ کے لئے کورسز فراہم کرتے ہیں۔ یہ وزارت تعلیم نے سن 1969 میں یونیسکو کی مدد سے قائم کیا تھا۔ اقوام متحدہ کے ترقیاتی پروگرام (یو این ڈی پی) سے ایپوہ میں واقع پولی ٹیکنک اونگکو عمر کے علمبردار کو فنڈ کرنے کے لئے 24.5 ملین RM استعمال کیا جاتا ہے۔,ریاست پیروک کے کس شہر میں پولیٹیکنک اونگکو عمر واقع ہے؟,False,ایپوہ,380
56de55694396321400ee2816,انسٹی ٹیوٹ آف ٹکنالوجی,مختلف اصل کے ساتھ ٹیکنالوجی کے انسٹی ٹیوٹ ایشین انسٹی ٹیوٹ آف ٹکنالوجی ہیں ، جو سیٹو گریجویٹ اسکول آف انجینئرنگ سے تیار ہوا ہے ، اور سیرندھورن انٹرنیشنل انسٹی ٹیوٹ آف ٹکنالوجی ، تھاماسٹ یونیورسٹی کا ایک انجینئرنگ اسکول ہے۔ سوراناری یونیورسٹی آف ٹکنالوجی تھائی لینڈ کی واحد سرکاری ملکیت والی تکنیکی یونیورسٹی ہے جو اس طرح قائم کی گئی تھی (1989) ؛ جبکہ مہاناکورن یونیورسٹی آف ٹکنالوجی سب سے مشہور نجی تکنیکی انسٹی ٹیوٹ ہے۔ تھائی لینڈ میں ٹکنالوجی / تکنیکی کالجوں کا تعلق تلخ حریفوں سے ہے جو اکثر کیمپس سے باہر لڑائیوں اور عوامی مقامات پر طلباء کے قتل میں پھٹ جاتا ہے جو تقریبا ایک دہائی سے جاری ہے ، عام طور پر زخمیوں میں معصوم افراد بھی شامل ہیں اور مارشل لاء کے تحت فوج اب بھی انہیں روکنے سے قاصر ہے۔,تھائی لینڈ کا واحد سرکاری طور پر قائم اور ملکیت والا انسٹی ٹیوٹ آف ٹکنالوجی کیا ہے؟,False,سوراناری یونیورسٹی آف ٹکنالوجی,223
56de5d2a4396321400ee2857,انسٹی ٹیوٹ آف ٹکنالوجی,20 ویں صدی کے اوائل میں تشکیل پانے والے اسکولوں کو تکنیکی انسٹی ٹیوٹ یا تکنیکی اسکول کہا جاتا تھا جو ہائی اسکول اور یونیورسٹی یا پولی ٹیکنک کے مابین مزید تعلیم فراہم کرتے تھے۔ زیادہ تر تکنیکی انسٹی ٹیوٹ کو علاقائی کالجوں میں ضم کردیا گیا ہے اور کچھ کو یونیورسٹی کالج نامزد کیا گیا ہے اگر وہ مقامی یونیورسٹی سے وابستہ ہوں۔,اگر ایک تکنیکی انسٹی ٹیوٹ ایک مقامی یونیورسٹی سے وابستہ ہے، تو اس کا نام کیا بن جاتا ہے؟,False,یونیورسٹی کالج,252
56ddb46c9a695914005b958e,Wayback_Machine (وی بیک مشین),وے بیک مشین ورلڈ وائڈ ویب اور انٹرنیٹ پر دیگر معلومات کا ایک ڈیجیٹل آرکائیو ہے جو انٹرنیٹ آرکائیو ، ایک غیر منافع بخش تنظیم ، جو سان فرانسسکو ، کیلیفورنیا ، ریاستہائے متحدہ میں مقیم ہے۔ یہ بریوسٹر کالے اور بروس گیلیٹ نے قائم کیا تھا ، اور اسے الیکسا انٹرنیٹ کے مواد کے ساتھ برقرار رکھا گیا ہے۔ یہ خدمت صارفین کو وقت کے ساتھ ساتھ ویب صفحات کے آرکائیو ورژن دیکھنے کے قابل بناتی ہے ، جسے آرکائیو تین جہتی انڈیکس کہتا ہے۔,وے بیک مشین پر ذخیرہ شدہ معلومات کہاں سے آتی ہیں؟,False,ورلڈ وائڈ ویب,12
